"Android Developer (Native, Java)","[""Top 3 Reasons To Join Us To do the next big thing\nYou're the soul of products, not a coder!\nTo solve the a more-than-10-million-users math"", ""Job Description At Lozi, we are creating many and many WOW stuffs to make a better world. We're a small team but love to make BIG things.\nWork closely with the Product, UX/UI, and Backend teams to design, build and extend consumer and/or partner-facing new products, platforms, and features.\nBuild reusable Android software components for the Lozi platform.\nCollaborate with QA on continuous integration and delivery (CI/CD) as well as another automated and manual testing to make sure our app releases are always worthy of five-star ratings.\nMonitor the performance of the live apps and continuously improve them on both code and experience levels.\nRaise the bar by reviewing each other's code, share knowledge, tips, and tricks, and generally help out - within and across teams.\nThis may include pair programming."", 'Your Skills and Experience Extensive Android app experience (1+ year experience)\nExtensive knowledge of core Computer Science concepts, including Object-Oriented programming, multi-threading, MVVM/VIPER, etc.\nSignificant experience architecting and designing applications\nExperience using source control and bug tracking software such as Git and Jira or Trello.\nLeveraging industry best practices for quality code, including unit tests, automated UI tests, API stubs/mocks, etc.\nProfound and broad knowledge of the Android SDK\nProducing responsive, beautiful UIs, as well as different screen size and various android version classes compatibility\nExperience with a wide breadth of data storage techniques, including SQLite, Realm(will be good), etc.\nUnderstanding API interactions from end-to-end, particularly with RESTful APIs.', ""Why You'll Love Working Here We call ourselves a tech-startup, and a product company, so there is nothing to worry about technology at Lozi.\nWe are always hungry for the better solutions in our product, as it grows up day by day, brings along more and more challenges.\n *Fact: There was a time when the amount of user increased by 3 times within just 2 months, a real flood, which forced us to handle the stress on the entire system ASAP - or let them die painfully.\n We used a lot of things to craft our product, and change quickly as the growth of it. For example, we'd used MongoDB and MySQL in the early stage, then it came overloads, so we changed to Postgre and Cassandra, along with Redis. We use Golang for backend, Objective-C & Swift2 for iOS app, Java for native Android app, NodeJS & ReactJS for our website.\n The thing is, we do not really stick to anything, so if you join us and you feel that we need to use the X, the Y or the Z, just speak out loud, your ideas are always welcomed, just prove that you're right!""]","70 Lu Gia, District 11, Ho Chi Minh See map",Lozi,Lozi,"Product
51-150
Monday - Saturday
Vietnam
No OT",Sign in to view,12 hours ago
[S1K] Java Developer (Spring) Up to 40M+,"['Top 3 Reasons To Join Us Phát triển sự nghiệp với nhiều dự án lớn\nTham gia các dự án công nghệ trong và ngoài nước\nThu nhập hấp dẫn cùng những đại ngộ toàn diện', 'Job Description Trao đổi chi tiết khi phỏng vấn\n ', 'Your Skills and Experience 3-7 năm kinh nghiệm lập trình Java, Spring Boot\nCó kinh nghiệm làm việc với Orace, PL/SQL\nCó kinh nghiệm tuning\nCó kiến thức, kỹ năng làm việc với Javascript Framework là lợi thế\n3 years of relevant experience in development of WEB / JAVA.\nThành thao Git, Jenkin', ""Why You'll Love Working Here Online interview accepted\nSalary: 30 - 40M + Bonus\nSigning bonus\nPackage: 14 salary months + Project bonus + Extra package: 16M/employee/year\nOpportunity to approach newest technology trends\nBuilding large-scale & global software products for our clients.\nOnsite opportunities: short-term and long-term assignments in US, Europe, Asia.\nContinuous development of hard and soft skills through work and professional trainings.\n“CMC care” health insurance\nSalary review 2 times/year or on excellent performance\nInternational, dynamic, friendly working environment\nCompany’s labor policy completely pursuant to Vietnamese labor legislation plus other benefits offered by the company (Company trip, Holiday, etc""]","Tầng 8-9, tòa nhà CMC, 11 Duy Tân, phường Dịch Vọng Hậu, quận Cầu Giấy, Hà Nội, Cau Giay, Ha Noi See map",CMC Global,"CMC GLobal, a member of CMC Corporation","Outsourcing
151-300
Monday - Friday
Vietnam",Sign in to view,13 hours ago
"Technical Leader (Java, Spring, ReactJS)","['Top 3 Reasons To Join Us Review lương 6 tháng một lần\nHỗ trợ nhà ở và đi lại\nThưởng theo dự án', 'Job Description Ecotek là đơn vị tư vấn, phát triển Khu Đô Thị Ecopark - nhằm trở thành mô hình Thành phố Thông minh thí điểm của Việt Nam theo phê duyệt của Bộ Xây dựng. Để đạt được mục tiêu này, tập đoàn Ecopark đã xác định Chuyển Đổi Số là một trong những kế hoạch cần được thực thi, thông qua số hóa quản lý vận hành, thiết lập mạng lưới đối tác về dịch vụ kỹ thuật số, và phát triển các dịch vụ cốt lõi.\nPhiên bản đầu tiên của City O/S đã được phát triển và triển khai tại KĐT Ecopark, với sản phẩm cốt lõi Ekko, dự án đã sẵn sàng cho các hoạt động tiếp thị đến các khu vực bất động sản khác. Ekko là giải pháp hiệu quả để quản lý và vận hành tòa nhà, khu dân cư. Ecotek hiện đang tìm kiếm một Trưởng nhóm kỹ thuật (Tech lead) giàu kinh nghiệm để dẫn dắt phát triển, xây dựng định hướng lâu dài cho sản phẩm Ekko. Nếu bạn hứng thú về việc kiến tạo tương lai của các Thành phố Thông minh và có niềm đam mê với việc đưa ứng dụng công nghệ để tối ưu hoá đời sống - thì đây là vị trí dành cho bạn!\n Phạm vi công việc:\n● Phân tích và thiết kế backend dựa theo yêu cầu về nghiệp vụ.\n● Thiết kế database và API cho sản phẩm.\n● Tìm kiếm và đưa ra các giải pháp hiệu quả.\n● Xác định yêu cầu của dự án và xây dựng lịch làm việc cho các thành viên phát triển sản phẩm.\n● Phân bổ các hạng mục công việc một cách hiệu quả và phát hiện, xử lý sự cố theo yêu cầu.\n● Phối hợp với các thành viên nhóm, chuyên viên và Product Owners, BA và khách hàng để đảm bảo chất lượng sản phẩm.\n● Động viên và chia sẻ thẳng thắn với các thành viên trong nhóm về những khó khăn, thất bại cũng như thành công.\n● Cập nhật báo cáo hiệu suất làm việc qua công cụ quản lý dự án.', 'Your Skills and Experience ● Ít nhất 03 năm kinh nghiệm với Java SpringBoot\n● Hiểu được các mô hình hoạt động lõi lõi của backend như REST, JWT, OAuth2.0, Design Patterns, Threads, Networks, Collections, IO và các vấn đề thường gặp khi làm viêc trên Framework/Library SpringBoot\n● Đã có kinh nghiệm làm việc tại vị trí tương đương\n● Có kiến thức về React Native là một lợi thế.\n● Khả năng giao tiếp, truyền cảm hứng tốt.\n● Kỹ năng công nghệ, phân tích và phát hiện, xử lý sự cố.', ""Why You'll Love Working Here ● Làm việc tại môi trường trẻ trung, năng động, nơi các ý tưởng cá nhân được trọng dụng\n● Party & giao lưu hằng tháng\n● Phương tiện đi lại miễn phí, hỗ trợ chi phí nhà ở.\n● Giờ làm việc linh động\n● Thưởng theo dự án""]","78 Nguyễn Phúc Lai, Láng Hạ, Dong Da, Ha Noi See map",Ecotek,Ecotek,"Product
1-50
Monday - Friday
Vietnam
No OT",Sign in to view,"Văn phòng Ecotek, Khu đô thị Ecopark, Xuân Quan, Văn Giang, Hưng Yên See map"
Java Developer (Spring),"['Job Description - Repair projects for existing insurance application equipment, management screens, batch processing, etc.\n(The scope of work might change depending on customer requests.)\n- In charge of coding/ implementing and testing with Java\nYou will proceed with the development in cooperation with the customer representative.\n- Debugging and resolving technical problems that arise.\n- Active participation in customer/partner design meetings and general engagements.\n- Join in estimating, planning.\n- Contribute ideas to improve process and development practices.', 'Your Skills and Experience - At least 1-2 years experience in Java language\n- Having knowledge and experience in developing Web/Java systems.Improve batch processing using Java\n- Framework: Spring', ""Why You'll Love Working Here - Social insurance, medical insurance and unemployment insurance under the current Vietnamese Law\n- Performance appraisal for annual salary review\n- 12 days of annual leave\n- Annual company trip\n- Medical examination once a year\n- Birthday gift""]","15 Quang Trung, Hai Chau, Da Nang See map",IF Vietnam,Cung cấp các dịch vụ IT một cách chuyên nghiệp cho các đối tác Nhật Bản và trên toàn thế giới.,"Outsourcing
51-150
Monday - Friday
Japan
No OT",Sign in to view,13 hours ago
"Fullstack Developer (ReactJS, Java/PHP)","['Top 3 Reasons To Join Us Salary review: 2 times; Bonus: Project, 13th month\nCompany trip, Team building, Healthcare package\nTraining course, Onsite in Japan', 'Job Description ARIS is currently seeking for 01 Fullstack Developer. In this role, you will:\nParticipate in developing web applications using Front-end technologies.\nPerform coding, testing and reviewing in line with user & system requirements to deliver programs that meet client’s needs and meet the release milestone.\nPerform support to rectify production issues and provide solutions.', 'Your Skills and Experience Bachelor’s degree in Computer Science/Engineering, Information Technology or related technical discipline with 2 years relevant experience.\nExperience in the full software development lifecycle from requirements analysis to design, development, testing and implementation.\nAdvanced knowledge of front-end with HTML5, CSS, JavaScript. At least 2 years of experience in ReactJS, web services.\nProficient in back-end languages (PHP, Java).\nKnowledge of database systems and SQL.\nPay strong attention to detail and deliver high quality code in a timely manner;\nAbility to work creatively and analytically in a problem-solving environment;\nGood interpersonal skills and ability to work in a team-oriented, collaborative environment.', ""Why You'll Love Working Here High salaries for high performance (up to $1500).\nSalary Review: 2 times/year, 13th month salary.\nProfessional, dynamic, youthful working environment.\nThe welfare and insurance according to the Labor Law.\nInteresting extra-curricular activities and other welfare accordance of the company. Company trip and team building parties.\nOpportunity to join training course at Japan.\nWork off on Saturday and Sunday by weekly, birthday leave, public holidays according to Vietnam Labor Law.\nParking allowance.\nWorking Day: Monday – Friday.\nWorking Hour: 8h30 – 17h30.""]","Block B, Waseco Building, 10 Pho Quang Street, Tan Binh, Ho Chi Minh See map",ARIS Vietnam,ARIS Vietnam is a Japanese-owned company that develops mobile applications & Web systems.,"Outsourcing
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,13 hours ago
20 Automation Tester (Java/Python/QA QC),"['Top 3 Reasons To Join Us 13th month salary and bonus\n18 leaves per year\nMedical benefits for family', 'Job Description Meeting with the software design team to discuss verification protocols.\nIdentifying software application weaknesses and target areas.\nSketching out ideas for automated software test procedures.\nReviewing software bug reports and highlighting problem areas.\nWriting automation scripts and implementing software applications.\nDesigning and installing software databases.\nTroubleshooting automation software and finalizing system procedures.\nIdentifying quality issues and creating test reports.\nCollaborating with the design team to solve application faults.', 'Your Skills and Experience Have 2 - 6 years of working experience\nGood programming experience in at least one of them (Perl/TCL/Python/Java/C/C++)\nGood application/product testing experience\nGood understanding and work experience in one of the OS skills (Unix/Linux/Windows)\nWorking experience of automation using JAVA with Selenium web driver/Appium/QTP or experience of Python automation using Robot/Pytest frameworks\nAutomation testing experience using frameworks TestNG, MAVEN.', ""Why You'll Love Working Here HCL Technologies is a next-generation global technology company that helps enterprises reimagine their businesses for the digital age. Our technology products, services, and engineering are built on four decades of innovation, with a world-renowned management philosophy, a strong culture of invention and risk-taking, and a relentless focus on customer relationships. With a worldwide network of R&D, innovation labs and delivery centers, and 176,000+ ‘Ideapreneurs’ working in 50 countries, HCL serves leading enterprises across key industries, including 250 of the Fortune 500 and 650 of the Global 2000. We offer an integrated portfolio of products, solutions, services, and IP through our Mode 1-2-3 strategy built around Digital, IoT, Cloud, Automation, Cybersecurity, Analytics, Infrastructure Management and Engineering Services, amongst others, to help enterprises reimagine their businesses for the digital age. \nAt HCL, we do not discriminate (and do not tolerate any discrimination) on the basis of race, religion, sex, colour, age, national origin, pregnancy, sexual orientation, physical ability, or any other characteristics. All employment decisions, from hiring to separation, will be based on business requirements, candidate’s merit and qualification, and in compliance with the local law.\nHCL Technologies has been named by Forbes as being ranked number 30 of The World’s Best Employers for 2020, honouring HCL among the top global employers in the world\nVisit us: www.hcltech.com""]","Me Linh Point Tower, 02 Ngo Duc Ke Street, Ben Nghe Ward, District 1, Ho Chi Minh See map",HCL Vietnam Company Limited,"A $10.17 Bn G2000 Organization with 168,977 employees and operations in 50 countries","Outsourcing
151-300
Monday - Friday
India
No OT",Sign in to view,"Leadvisors Tower Level 24, 643 Pham Van Dong Street, Co Nhue Ward, Nam Tu Liem, Ha Noi See map"
"Sr/Jr. Full Stack Dev (Java, JavaScript)","['Top 3 Reasons To Join Us Work onsite/travel opportunities in Korea\nCompetitive salary and 13th month bonus\nFlexible working hours', 'Job Description Brainzcompany is one of the leading solution providers of the Enterprise Management System (EMS), known for their “Zenius” brand. Zenius EMS is a comprehensive framework to manage the wide scope of IT infrastructure; from measuring the status of physical or virtual servers as well as databases, to predicting their future performance and maintenance needs. \nInfra Web Team at Brainzcompany develops web applications that visualize collected data in the most effective way for our clients, using tables, charts, and graphs.\nBrainzcompany’s clients include major corporations across various industries, education institutes, and government organizations.\nWe also customize the product to match our clients’ specific organizational needs: e.g., by building bespoke features such as reports and dashboards.\nTo grow our team to meet the demands from this growing market, we’re looking for a technically-skilled Java Full-stack Developers. Our team in located in Ho Chi Minh City, Vietnam.\nResponsibilities:\nDesigns, develops, and maintains Java-based web applications.\nAssures the quality of the web applications developed by the teams under their management.\nCommunicates with the senior management and reports the progress of development projects.', 'Your Skills and Experience A Bachelor’s degree in Computer Science or Mathematics; or equivalent experience in professional practices.\nExperience with database technologies such as PostgreSQL and Oracle.\nSoftware development experience in Java and basic knowledge of Java-based frameworks such as Spring and MyBatis.\nWeb development experience with HTML, CSS, JavaScript, and jQuery.\n3 years of experience in software development.\nAbility to speak and write in English fluently.', ""Why You'll Love Working Here Benefits\nCompetitive salary and 13th month bonus\nFree snacks and Beverages, Happy hour\nFlexible working hours\nLaptop and Dell Monitor\nTravel Opportunities to Korea\nDomestic Health Insurance package by Liberty and social insurance full gross salary\nReview salary：01/year\n100% salary in 2 months of probation.\n12 annual leaves/year.""]","IMC Tower, 62 Tran Quang Khai, District 1, Ho Chi Minh See map",DevDirect Ltd.,Offshore in Vietnam. Come see why a dedicated team of developers is a better solution to outsourcing,"Outsourcing
1-50
Monday - Friday
Korea, Republic of
No OT",Sign in to view,14 hours ago
Java Backend Developer (Spring) Upto2200,"['Job Description Strong and hands-on experience with Java and Spring stack.\nWorking knowledge of Web API, REST, XML, JSON.\nHands-on experience in UI/UX development using JSP, HTML5, CSS3, JavaScript.\nExperiences working on Containers (e.g. Docker, Kubernetes) and DevOps technology on VMware infrastructure and/or Public Cloud (e.g. AWS, Azure, Oracle, Alibaba) will be an added advantage.\nIn-depth knowledge of Cloud & distributed architectures, Microservice, API best practice design.\nExperienced in CI/CD and exposed to standard development ecosystem: SonarQube, Jira/Confluence, SVN, Jenkins, Eclipse.\nAble to define solution and prepare technical specifications according to Functional Specifications.', 'Your Skills and Experience Interpersonal Requirements:     \nExcellent written and verbal reasoning and communication skills.\nExcellent problem-solving skills with high level of initiative.\nMeticulous, detailed and able to work with minimal supervision.\nAbility to work under pressure and meeting tight deadlines.\nAdded Advantage:     \nComplete minimum 3 Software Development Life Cycle (SDLC).\nExperience in Banking Solution development will be an advantage.\nExperience in UNIX environments, systems setup and application deployment will be an advantage.\nExperience working in a cross cultural team with multi geographical locations (onsite-offshore) will be an advantage.\nAdvantage if worked on Agile Framework or aware of basic Agile terminologies and processes.', ""Why You'll Love Working Here Online interview accepted and quick onboard\nSalary up to 2,200 USD\nLaptop provide\n15 days of annual leave , 14 days of medical leave . Get 1 day more extra AL after 1st 5 year, get 1 day more /year from the next year.\nPaternity Leave is 5 days for dad/ Maternity for mom 6 months\nChildcare Leave for kids\nPersonal Insurance\nPer diem for onsite/ traveling\nMedical claim\nPay for over time.\nAnnual health examination\nTeam building, year-end party, gift for new-born baby, ….etc.""]","Floor 12th Diamond Flower Tower, 48 Le Van Luong street, Nhan Chinh ward, Thanh Xuan, Ha Noi See map",Integro Technologies,"Solutions for Bankers, by Bankers","Product
151-300
Monday - Friday
Vietnam
No OT",Sign in to view,15 hours ago
Big Data Engineer -Python/Java Up to $4k,"['Top 3 Reasons To Join Us 13th month salary and bonus\nChance to onsite 49 countries\nMedical benefits for family', 'Job Description As a Hadoop big data engineer, you will develop, operate and drive scalable and resilient data platform based on Hadoop ecosystem to address the business requirements:  \n• Ensure industry best practices around data pipelines, metadata management, data quality, data governance and data privacy \n• Design and implement business-specific large-scale data processing pipelines \n  \n• Work with complex data structures, manipulate, cleanse data, and perform transformations to make insights from data. \n• Responsible to Ingest data from files, streams, and databases. Process the data with PySpark, Kafka, Hive, Hive LLAP… \n• Develop efficient software code for multiple use cases leveraging Spark and Big Data Technologies for various use cases built on the platform \n• Provide high operational excellence guaranteeing high availability and platform stability.', 'Your Skills and Experience ➢ Must requirements:  \n• Experience in Hadoop ecosystem including HDFS, MapReduce, YARN, HBase, Zookeeper, Pig, Hive… \n• Experience in building large-scale data processing (batch-processing, stream processing)  \n• Experience with Apache Spark preferably in PySpark \n• Understanding of SLA and meeting Timelines for support activities \n➢ Good to Have: \n• Experience with Hadoop distributions such as Cloudera, HortonWorks, comparison and feasibility \n• Experience in Apache Kafka, Apache Beam \n• Experience with Data warehouse \n• Experience in ETL \n• Experience in Data management:  o Data Governance  o Data Architecture  o Data Modelling  o Data Quality  o Data integration \n• Experience in SQL and NoSQL Database \n• Good in programming language Python, Java \n• Experience with SRE, Patching & Automation: Kubernetes or Docker & Containerization • Experience working with Big Data on Cloud environment \n• Experience with Google Cloud  \n• Experience in Backend development using Java \n• Experience in Data API \n• Good to have Architecture knowledge or experience ']","Me Linh Point Tower, 02 Ngo Duc Ke Street, Ben Nghe Ward, District 1, Ho Chi Minh See map",HCL Vietnam Company Limited,"A $10.17 Bn G2000 Organization with 168,977 employees and operations in 50 countries","Outsourcing
151-300
Monday - Friday
India
No OT",Sign in to view,1 day ago
Senior QA/ QC Engineer (Tester/Java),"['Top 3 Reasons To Join Us Customers Love Absolute.\nPartners Love Absolute.\nEmployees Love Absolute.', ""Job Description As a Senior QA Engineer, you will bring extensive QA and technical expertise to test our Data and Device Security (DDS) product and other business applications developed with the latest technologies from Microsoft and Java.\n\nThe successful candidate will be responsible for writing and executing manual and automated test cases as well as specialized testing covering the one or more areas of: UI, API, security, system performance, log monitoring, network/protocol analysis, and installation/configuration.\n\nIn addition to test creation/execution the candidate will be involved in using and extending the test automation framework.\n\nWhat You'll Need:\nTake an active role in the creation of the project test plan including risk analysis, test strategy, and test scope.\nProvide accurate task estimates and status reports.\nReview Product requirements/specifications and other technical documentation to ensure test ability and completeness.\nDevelop automated UI, API and performance tests.\nDevelop automated other functional and non-functional tests.\nExecute manual and automated tests on Web-based client–server application.\nExecute manual and automated tests on Android, iOS, Windows and Mac Platform.\nIdentify and record descriptive defects.\nCollaborate closely with Development, Program Management and Support to analyze and resolve issues."", 'Your Skills and Experience Requirements:\nExperience with testing Enterprise software in a Client/Server or Web environment\nExperience with desktop and mobile testing\nExperience with test automation for Web\nSolid test plan and test case writing skill\nExcellent oral and written communication skill\nExcellent understanding of SDLC and quality process\nExperience with Industry standard test automation, test and defect management tools\nIntermediate programming skill in Java (must have)\nExperience with web automation testing by Selenium, Appium\nExperience with different locator definitions in web automation testing.\nOther Requirements\nExperience with REST API testing\nExperience with Micro services testing\nSolid knowledge of TSQL and database technologies.\nExperience with VMWare or other emulators\nExperience with JIRA\nExperience with Scrum', ""Why You'll Love Working Here If you’re excited about making our connected world a safer place, if you love tackling exciting problems with a smart, dynamic team, and if you want to have fun doing it, look no further. We are Absolute.\nWhat will be offered you with the job?\nAttractive and high – competitive salary\n13th month salary & corporate bonus every 6 months\nUnlimited annual leaves\nFlexible working time and Hybrid working model after pandemic\nPremium Insurance for you and your family (spouse & children)\nA product with 13,000+ global customers. 500 million endpoints. Factory-embedded by 25 top device manufacturers\nInternal Recruitment Program to other Absolute global offices\nBeing in a collaborative, innovative and supportive place to make your mark on the world of security\nInternational and professional working environment\nTravel opportunities (business trip to Canada and company trip)\nVarious Training Program and Interesting Team Building Activities\nTo learn more about what it’s like to work at Absolute, you can check our Facebook page or visit our YouTube channel.""]","38 Huynh Lan Khanh, Tan Binh, Ho Chi Minh See map",Absolute Software (Vietnam) Ltd,Welcome to the world of enterprise resilience!,"Product
501-1000
Monday - Friday
Canada
No OT",Sign in to view,1 day ago
Backend Dev (Java/C#/.NET),"['Top 3 Reasons To Join Us Attractive salary package\nOur sole focus is AI-products\nPeople-oriented culture', 'Job Description ∙ Xây dựng API cho các dịch vụ của công ty \n∙ Thiết kế, triển khai cơ sở dữ liệu. \n∙ Tìm hiểu và cải thiện hiệu năng của hệ thống (tối ưu truy vấn và các thành phần sử dụng).', 'Your Skills and Experience - Thành thạo Java 8+ hoặc C# .NET\n- Có kinh nghiệm làm việc với các framework Spring Boot, ASP.NET Core\n- Có kinh nghiệm sử dụng CSDL SQL Server, MySql, Postgresql...\n- Có kiến thức về caching (Redis, Memcache), MessageQueue (Rabbit, Kafka,  ActiveMQ..), NoSQL(MongoDB...) \n- Có kinh nghiệm về Html, Css, Javascript, Ajax....\n- Có kiến thức cơ bản về: Restful API, Design pattern, Microservice\n- Có kiến thức cơ bản về hệ thống, Network, OS (Window, Linux ..) \n- Sử dụng thành thạo Maven, Gradle, Nuget \n- Sử dụng thành thạo Git, SVN, TFS', ""Why You'll Love Working Here Thu nhập cạnh tranh tùy theo năng lực cá nhân.\nThưởng lễ, Tết, thưởng dự án, thưởng Performance\nTeam building và du lịch hàng năm.\nChương trình đào tạo, chia sẻ kiến thức và hỗ trợ nâng cao năng lực, kiến thức, kỹ năng mềm.\nĐược hưởng đầy đủ các chế độ theo Luật Lao động Việt Nam (Các ngày nghỉ lễ, BHYT, BHXH…).\nBảo hiểm xã hội toàn phần\nLàm việc trong môi trường trẻ trung, năng động, sáng tạo.""]","434 Trần Khát Chân, Hai Ba Trung, Ha Noi See map","FTECH CO., LTD","FTECH là doanh nghiệp công nghệ thông tin, ứng dụng trí thông minh nhân tạo hàng đầu Việt Nam.","Product
151-300
Monday - Friday
Vietnam
Extra salary for OT",Sign in to view,1 day ago
Java Engineer (Middle),"['Top 3 Reasons To Join Us Competitive salary & benefits\nFlexible working time, no OT\nEmployee growth support', 'Job Description Develop and design service\nDesign database schema\nWrite clean and maintainable code\nDiscuss and debate with other team members to find optimal solutions', 'Your Skills and Experience Must-Have\nTechnical skill\n3+ years of experience as Java software engineer\nStrong knowledge in Core Java, server-side Java, and Spring framework\nDesign, build, and maintain efficient, reusable, scalable, testable and reliable Java code\nImplementing automated testing platforms and unit tests\nProficient understanding of code versioning tools, such as Git\nFamiliarity with build tools such as Ant, Maven, and Gradle\nSoft skill\nGood verbal and written communication in English is required\nSense of Teamwork, Responsibility, Communication skills\nCollaborate on requirement analysis and specifications\nNice-to-have\nTechnical skill\nStrong knowledge on security and performance\nFamiliar with various design and architectural patterns\nExperience with popular web application frameworks, such as Play and Spark\nBasic understanding of the class loading mechanism in Java\nFamiliarity with continuous integration\nSoft skill\nWillingness to learn and build a deep understanding\nShare knowledge and experience with your colleagues', ""Why You'll Love Working Here - No probation applied for technical positions, all levels\n- Salary review: Twice a year\n- Bonus: 13th-month salary\n- Paid leave: 15 days in total, Maternity leave for partner (extra 5 days)\n- Awards: Monthly Culture Hero, Half-year MVP for excellent members\n- Activities: Company trip, Year-end party, Half-year party, tTeam-building, Happy hour, etc...\n- Devices: MacBook Pro + Dell Monitor\n- Working hour: Monday to Friday (working hour starts from 8am to 9am)\n- Health care: Annual health check\n- Insurance: Social Insurance, Health Insurance, Unemployment Insurance (company will pay for full salary); Voluntary health insurance & accident insurance (Bao Viet Tokio Marine Insurance 24/7)\n- Training: External or internal training courses; Internal workshop; Support Attending Conference; Scrum training; Order books based on member‘s requests\n- Others: Grab expenses on the party day; Club activities, playstation, billiard, etc… Free bike parking, fruits and coffee""]","ETown Central Building, 11 Doan Van Bo, Ward 13, District 4, Ho Chi Minh See map","MONEY FORWARD VIETNAM CO.,LTD",Top 1 Fintech Company,"Product
51-150
Monday - Friday
Japan
No OT",Sign in to view,1 day ago
"Senior Android Engineer (Kotlin, Java)","['Top 3 Reasons To Join Us Ownership and growth\nUp to 5 mth performance bonus\nAttractive Stock Options', 'Job Description RESPONSIBILITIES\nDevelop and implement new features on the Android platform\nAs part of an agile team, you’ll work closely with the UX Designers, Product Owners, Test Engineer, and other Android Engineers to optimize our ShopBack Android mobile app\nLead technical vision in Android technology trends\nRapidly build, iterate, test, and deploy new features and products\nMaintain a high-quality robust codebase\nManage and contribute code to large scale projects from inception to completion\n ', 'Your Skills and Experience REQUIREMENTS\nIdeally 5+ years of work experience in Android development\nMinimum 1 year of experience in designing complex and highly scalable mobile service architectures\nHands-on experience working with native Android architecture, frameworks (RxJava, MVP, MVVM, etc), and the SDK / Android Studio\nOpen-minded, honest and have a positive attitude towards people\nAbility to coach and mentor team members in their professional development and build self-sustaining teams', ""Why You'll Love Working Here Have these benefits and a lot more:\nWorking with the team of best-talented engineers\nA laptop of your choice for work purposes (Macbook or Lenovo)\n15 days of annual leave + 3 days Medical leave + 1 day of birthday leave\n13 Month Salary\nUp to 5-month salary of Performance Bonus + Attractive Stock Options\nPersonal Learning & Development Budget\nRelax and Take-a-break Budget\nMedical (Hospitalisation & Outpatient) and Dental Insurance\nAnnual Company Retreat (Shopbackers from 8 different countries go on a vacation together!)\nFun monthly and quarterly activities\nFully stocked pantry of fun and healthy food/snacks!\nPing-Pong table, PS4, sleeping room (with bean bags and hammock) in the office!\nWhich of these core value connects with you the most?\n\nKeep it real: Being open is key in ShopBack. We take no bullsh*t, share, constructive information thoughtfully, accept them and strive to improve. We can be serious too, without taking ourselves too seriously.\n\nInspire, not require: ShopBack leaders build their teams with heart and with balance. They lead by example and stop at nothing to empower, change and form an army of only the best. Top teams self-govern with high standards.\n\nCan't is not an Option:ShopBackers have the courage to face challenges, and the resourcefulness to overcome them. And should we fail, we rise again wiser and stronger. Great meaningful work never comes easy.\n\nKiller team execution: ShopBackers don’t count what we do. We do what counts. We focus on teams to create a meaningful impact with speed.\n\nOwn the change you seek:ShopBack is ours, and no one else’s. We ask what we can do, rather than what can be done for us. We strive to continuously improve ourselves, our product and our people.\n\nNever Ending Customer Obsession:We must treat consumers, merchants and internal teams as our customers and lifeblood. We must always deliver value to our customers. This is our way or no way.\n ""]","5th Floor, The Lotte EverRich Building, No.968, 3/2 Street, Ward 15, District 11, Ho Chi Minh See map",ShopBack,ShopBack - The Smarter Way to Shop,"Product
301-500
Monday - Friday
Singapore
No OT",Sign in to view,1 day ago
Java Dev (remote possible),"['Top 3 Reasons To Join Us Working with latest technologies\nCareer advance, competitive salaries\nFlexible working time, remote working possible', 'Job Description Online interview, work from home until lockdown is gone.\nCollaborate with stakeholders to plan, design, develop, test, and maintain applications.\nProvide technical assistance to teammates through coaching and mentorship\nMaintain high standards of software quality within the team by establishing good coding practices and habits.\nTo ensure that the development and unit testing is in accordance with established standards.\nParticipate in reviews of solution designs and related code.\nDevelop, refine, and tune integrations between applications.\nAnalyze and resolve technical and application problems and identify opportunities for improvement.\nPackage and support deployment of releases.', 'Your Skills and Experience Jasper Reports, i Report, SOA, SOAP, XML, XSL, Webservices\nCoding in Core JAVA/J2EE, Spring, REST, Hibernate, JDBC\nStrong SQL query writing and testing skills\nObject Oriented Programming (OOP) concepts\nIn-depth of knowledge of frameworks like Angular 5-6-7, jQuery\nExpert in HTML5, JavaScript, Typescript and CSS\nBachelor degree in IT.', ""Why You'll Love Working Here Attractive salary.\nWorking directly with our US client\nFriendly working environment and flexible working hours.\nPractice English during daily standup.\n13th salary, insurance and team building activities.\nGreat opportunity to develop career.""]","607 Tầng 8, Toà nhà Golden Bee, Phu Nhuan, Ho Chi Minh See map",Relia Systems,Top Mobile and Web App Development Oursourcing Company,"Outsourcing
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,1 day ago
