Python Engineers (Plus C# and AWS),"['Top 3 Reasons To Join Us Leading Technologies to Deliver Great Solutions\nEnjoy Competitive & Employee-centric Compensation\nThrive in Diverse & Inclusive Working Environment', 'Job Description Wizeline partners with Fortune 500 companies and startups to provide intelligently designed software solutions with agile and distributed teams. Innovation in product development is at our core. We work towards goals, not checkboxes. We focus on impact. We are proud to contribute to local economies by developing technology ecosystems and giving back to the communities in which we operate.\nCome join a team where all members are empowered to take ownership, raise their hands and bring inventive solutions to our partners’ toughest problems. We are engineering a better tomorrow, and creating new opportunities.\nWhat you will bring to the team\nPartner with multidisciplinary teams (Technical Writing, User Experience, Project Management, DevOps and Quality Assurance) to build scalable products from inception to completion. Solving challenging problems, working with cutting edge technology with the brightest minds in the industry.\nWork as a Software Engineer in a distributed team.\nWe are proponents of ownership; expect to drive internal Wizeline initiatives and objectives, as well as build relationships with direct communication with customers/stakeholders.', 'Your Skills and Experience Must have:\nExperience with Python 3 (2 is acceptable)\nExperience with cloud computing and running Python on AWS (EC2, Lambdas, S3)\nStrong SQL skills and experience with LINQ\nExperience with Flask or FastAPI\nComfortable in learning new coding languages and frameworks, and seamlessly switching from one to another, when required.\nGood knowledge of algorithms and data structures\nDecent communication skills in English.\nNice to have:\nExperienced working with C# and .NET technologies\nBS/MS in Computer Science, Engineering, or a related subject.\nExperience with key packages and tools such as NuGet, OpenWrap.\nExperience with performance and memory profiling.\nExperience with front-end technologies such as mobile development, Angular, or React.', ""Why You'll Love Working Here Our culture: We offer exceptional career growth opportunities to our employees with skill development workshops, mentoring programs, and support for side projects or entrepreneurial work.\nOur benefits and perks: We offer competitive compensation and employee-centric benefits, including catered meals for breakfast and lunch, wellness programs, and international training opportunities across Wizeline offices.\nOur global family: We offer a work abroad program, as well as language training and immigration support for our expat members.\n#AllAreWelcomeHere\nHaving an inclusive environment is serious business at Wizeline. Wizeline creates and fosters a diverse, inclusive, and harassment-free workplace in which all can achieve their potential. All applicants will be considered for employment regardless of race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.\nPlease note that by submitting your application, you agree with the terms and conditions of our Privacy Policy.""]","285 Cách Mạng Tháng 8, District 10, Ho Chi Minh See map",Wizeline,"Enable teams to conceive, develop, and deliver innovative technology products.","Outsourcing
1000+
Monday - Friday
United States
No OT",Sign in to view,14 days ago
Fullstack PHP/ Ruby/ Python (1700-2500$),"['Top 3 Reasons To Join Us Attractive salary and benefits\nWork with highly-skilled teams\nProfessional, dynamic working environment', 'Job Description Responsibilities\nWe are looking for a great Full-stack developer who will be one of the key contributors in our development organization and develop high quality software solutions. Being our developer, you will focus to:\nUnderstand and analyze the requirements / designs clearly\nImplement features from design specifications and deliver code with high quality\nPerform code review, code refactor\nEnsure components and the overall application are robust and easy to maintain\nContribute to all aspects of the product development process, from specification and design, throughout integration, release and maintenance\nContinuously discover, evaluate, and implement new technologies to maximize development efficiency', 'Your Skills and Experience Essential Skills\nAt least 2 years of working experience with web server PHP/ Ruby/ Python\nExperience in developing scalable and robust software applications in web environments\nKnowledge and experience with databases such as MySQL, PostgreSQL, MongoDB\nPassionate, responsible, can-do attitude', ""Why You'll Love Working Here Attractive salary and benefits (13th Salary, Outstanding employee of the quarter and the year, Seniority award, etc.)\nPerformance appraisal twice a year\nPremium Healthcare and Accident insurance\nVarious training on technical and soft skills\nTeambuilding, Company trip, Year-end party, etc.\nFree in-house entertainment facilities: coffee, football, table-tennis, boxing, etc.\nSupport for personal loans such as: home loan, vehicle loan, tuition fee, etc.\nCommitment to community development: charity every quarter, blood donation, public seminars, career orientation talks, etc.""]","QTSC Building 1, Quang Trung Software City, District 12, Ho Chi Minh See map",LARION,One of the leading software outsourcing services and business solutions provider,"Outsourcing
151-300
Monday - Friday
Vietnam
No OT",Sign in to view,15 days ago
Backend Engineer (Python) All Levels,"['Top 3 Reasons To Join Us Top-notch compensation and engaging perks\nCool technologies and fascinating products\nFlexible work hours and unlimited leave plan', 'Job Description Parcel Perform is looking for an amazing team member to support us in Software engineering! \nYou have good web development skills, many experiences in Back-end development, you’re technically savvy, and have a nice grasp on coding techniques? Are you also interested in e-commerce and like to take on new challenges? Help us drive Parcel Perform’s growth and join our team! We are looking for you!\nWE NEED YOU ON OUR TEAM!\nAs a backend engineer, you will be building scalable systems with microservices. You will get to write codebases that are small and focused on doing one thing well. We choose microservices for technology freedom, resilience, and scalability, though there will be a lot of communication between services, much automation and tons of metrics we need to keep an eye on.\nSuch a system isn’t easy, especially with a focus on good engineering practices. But that is ok. We aren’t here for ease anyway. We are here for people who want to operate at the next level in their careers.', 'Your Skills and Experience WHAT YOU SHOULD BRING ALONG!\nWe at Parcel Perform believe in innovation, energy, and resourcefulness for everything we do. We will not stop delivering an outstanding product that we can be proud of and need you to help us to inform the world. You need to feel the same way about our offering and bring along the following things:\nThe skills\n2 - 10 years of experience in Software development,\nSolid knowledge of Backend (preferably Python)\nKnowledge of scaling practices such as in-memory databases, load balancing, caching, etc.\nComfortable with both SQL and NoSQL databases\nKnow-how of any MQ as a communication hub. If you start one today, that still counts.\nComfortable RESTful and real-time communication protocols.\nFamiliar with AWS stack to get the most out of infrastructure.\nEager to get involved in the data engineering process\nExperience in front-end development using Javascript is a plus\nWide exposure to multiple technology stacks is an advantage, we love full-stack guys.\nEnglish communication is a must.\nThe mindset\nBe responsible for tasks and open discussion, giving questions to build up high-quality products and rich front-end experiences for our users.\nUnderstand clearly object-oriented programming and design pattern.\nWilling to learn and research new technology or jump out of your comfort zone.\nPassionate about quality and the design of the code, productivity of the work, and maintainability of the result.', ""Why You'll Love Working Here WHAT YOU WILL RECEIVE IN RETURN!\nThe competitive compensation package, and a preference for internal promotions.\nUnlimited leave plan\nFlexible working hours, and an open environment.\nPremium insurance and annual medical checkup\nFree lunch, free fruit, snacks are provided.\nWeekly 1-1 catch-up for training and career development, team bonding events, various training programs.\nUnlimited to O’Reilly technical materials.\nOpportunities to work alongside people from around the world that share the same passion and dedication.\nOur office in Ho Chi Minh City makes work-life integration to the fullest, located in a quiet area with little traffic, full of natural light, and within walking distance to many convenient facilities.""]","., Other, Ho Chi Minh See map",Parcel Perform,Parcel Perform is a global SaaS company that aims to excel the end-to-end logistics experience.,"Product
51-150
Monday - Friday
Singapore
No OT",Sign in to view,15 days ago
"Backend Developer (Python, NoSQL, OOP)","['Top 3 Reasons To Join Us Teambuilding hàng năm\nLớp học nâng cao trình độ\nTối thiểu 13 tháng lương', 'Job Description Tham gia phát triển các dự án, hệ thống quản lý.\nThực hiện và phối hợp công việc theo nhóm dưới sự phân công của quản lý dự án.', 'Your Skills and Experience Yêu cầu bắt buộc:\nCó hiểu biết cơ bản về cơ sở dữ liệu và hệ thống.\nCó kiến thức về lập trình hướng đối tượng.\nCó kinh nghiệm làm việc với ngôn ngữ lập trình Python > 6 tháng.\nCó kinh nghiệm làm việc với cơ sở dữ liệu No-SQL: MongoDB, Cassandra, ElasticSearch,…\nYêu cầu khác:\nCó khả năng đọc hiểu tài liệu tiếng Anh.\nCó tư duy lập trình tốt, khả năng nắm bắt nhanh công nghệ.\nCó khả năng phối hợp theo nhóm tốt.\nNăng động, sáng tạo, nhiệt tình và chịu được áp lực cao trong công việc.', ""Why You'll Love Working Here Mức lương lên đến $1.200, tuỳ kinh nghiệm và kỹ năng làm việc.\nPackage lương: 13 tháng lương cố định/năm, có thể có thêm thưởng hiệu quả chung vào cuối năm tuỳ vào tình hình kinh doanh. Có cơ hội được đánh giá điều chỉnh thu nhập tối thiếu 01 lần/năm, các vị trí mới jonior/normal tốc độ đánh giá, điều chỉnh thu nhập sẽ thường xuyên hơn: 6 tháng/lần.\nLàm việc cùng với những người có 8-10 năm kinh nghiệm trong lĩnh vực software, ở vị trí Software Architect.\nCó cơ hội làm những việc thách thức, phát huy hết khả năng bản thân.\nĐược định hướng phát triển chuyên sâu về công nghệ.\nĐảm bảo khả năng đào tạo, chia sẻ kinh nghiệm từ các Team Leader.\nĐóng bảo hiểm y tế, bảo hiểm xã hội theo quy định của Nhà nước.\nNghỉ Lễ, Tết, ốm đau, hiếu, hỉ, thai sản... theo quy định của Nhà nước.\nĐược hưởng các CHẾ ĐỘ PHÚC LỢI của công ty: nghỉ mát hàng năm, thể thao, TeamBuilding, các lớp học nâng cao trình độ (chuyên môn, tiếng Anh…)\nThời gian làm việc từ: 8h30 - 18h00 (các ngày từ Thứ hai đến Thứ Sáu và thứ Bảy đầu tiên của tháng).""]","Tầng 17, Toà nhà HL, số 6 ngõ 82 Duy Tân, Cau Giay, Ha Noi See map",Mobio,Exceeding Expectations,"Product
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,16 days ago
"Senior Back End Developer (Python, AWS)","['Top 3 Reasons To Join Us International and multicultural environment\nContinuous learning and evolution opporturnities\nOpportunity to start or boost your career', ""Job Description Hi ! We are building a new brilliant team, working with international clients and their engineers team. It's time to step in and become our first core members of this great journey. We are looking for Sr. Backend Developer (Python)  JOIN US NOW. Here are several points of your awesome scope of work:\nWork together with other team members (FE, QC and Manager), be responsible for the whole lifecycle of an application or service, from conception, specification, development, testing, support, bug fixing\nWork with Product Management, User Experience and customer support to understand requirements and drive feature development\nProvide realistic time estimation for the features requested\nTake part in the decision making of writing clean and simple and flexible architecture\nCreate tests, automation scripts, and work with operations to configure Continuous Integration tools\nWork on a project composed of a core part (common for all customers) and extensions part (customer specificities)\nEnsure to deliver high quality work that aligns with IPSIP's strategy"", 'Your Skills and Experience 5+ years of programming experience building and maintaining services, most of them in Python\nBe passionate about creating clean, highly maintainable, and structured code, supported by unit and integration tests\nExperience with AWS (DynamoDB, Lambda, ...). is a plus.\nYou are good at identifying the source of bugs, know how to dig into the code that may be causing the outstanding issue, and work to resolve any issues that come up\nUnderstand the importance of tests and CI/CD pipelines, SaaS technologies', ""Why You'll Love Working Here Currently, IPSIP extends the global operations by bringing our business into Asian. To process the mission, we are looking for people who well-understand the local market, ready to build and to drive the resources to reach the business expectations. By joining IPSIP, besides of working in an autonomous environment guiding by high expertise European chefs, employees will be boosted into global high-technology industry, and have their chances to use IPSIP Group resources to support Vietnam IT development.\nMedical Healthcare Insurance to take care of you and your family\nChance to work in Europe, Japan, US\nTet bonus, salary review 1 time/year or when you have excellence achievement\nGreat chance to develop your skills and competences, with Inner training and approach new technologies\nOpportunities for promotions and career development in a dynamic\nCompany trip, many exciting activities for team building\nFree parking, coffee and tea""]","Số SH05.01 Đường B4, Khu Saritown, Phường An Lợi Đông, District 2, Ho Chi Minh See map",IPSIP Group,Make IT easy!,"Outsourcing
1-50
Monday - Friday
France
No OT",Sign in to view,16 days ago
"AI Engineer (Python, C++, English)","['Top 3 Reasons To Join Us Salary is up to $1,500\nReview salaries every 6 months\nProvide MacBook Air or Pro', 'Job Description Researching & developing solutions in ML/DL field.\nAnalyzing and understanding customer problems to convert these insights into system requirements\nWorking with experienced software engineers to develop and implement AI Model', 'Your Skills and Experience Requirements \n1+ year experience in AI field\nGood at mathematics and basic understanding of data science\nExperience with computer vision and machine learning\nAnalytic, problem-solving skills and an ability for self-study\nAbility to discuss & report in English\nPlus\nStrong programming skills with Python & C++ knowledge a plus.\nAbility to implement AI models in web / mobile apps\nSpeaking English fluently', ""Why You'll Love Working Here 04 reasons why you will love to work here:\n●  SALARY: can be up to ~ $ 1,500 depending on your performance and it will be reviewed every 6 months.\nThere is an exception to get a higher salary (Achieve Kaggle Master / Be promoted to become specialist or management layer)\n●  YOUR BENEFITS:\n+  The 13th salary, parties & other HR benefits as internal company policy.\n+  Social Insurance, yearly health checking & good annual holidays.\n● WORKING ENVIRONMENT:\n+  Office is an individual French villa.\n+  130 staff (13 Japanese staff + 1 UK working together at the HCM office).\n+  Work with end clients/end users directly as our policy (we don't even go through the headquarter).\n+  Delivery based fair evaluation (salary increased maximum of 300% as company record).\n+  International & friendly working environment with professional Japanese experts and honest open-minded colleagues that make you in the most creative power.\n+  MacBook Air or Pro for all members.\n+  There’re GPU training machines in-house and the team can use GCP/AWS for training too.\n+  Japanese/English & technical classes/technical seminars are sponsored at the office.\n+  Many opportunities for professional and personal growth by being approached by the latest technologies in projects.\n+  Sport groups (football, badminton, ...) sponsored by the company for staff health improvement.\n● CHANCE TO BECOME HIGH VALUE ENGINEER:\n+  You will be trained for sub language/skill (you will be master of at least two or more technical skills).\n+  You will be trained for trend technologies.\n+ You will be a higher value engineer with a stable career with dynamic promotion & job opportunities.""]","224A-224B Dien Bien Phu, Vo Thi Sau Ward, District 3, Ho Chi Minh See map",Vitalify Asia,Develop cool products (web/mobile) & AI data science.,"Outsourcing
51-150
Monday - Friday
Japan
Extra salary for OT",Sign in to view,16 days ago
1+y Blockchain Dev (Golang/Java/Python),"['Job Description • Phát triển hợp đồng thông minh Ethereum trong Solidity\n• Phát triển lại ví của sàn giao dịch tiền điện tử hiện tại hỗ trợ mạng lưới đồng tiền Ethereum, Bitcoin, EOS.\n• Tạo và thử nghiệm các ứng dụng Tài chính phi tập trung (Defi) hướng tới khách hàng\n• Phát triển Blockchain Network', 'Your Skills and Experience • Có từ 1 năm kinh nghiệm về blockchain (Ethereum, EOS, Solidity...)\n• Code Golang, Java hoặc Python\n• Có kinh nghiệm về mật mã cơ bản như chữ ký điện tử, mã hóa dựa trên khóa đối xứng hoặc bất đối xứng, thỏa thuận khóa, v.v.\n• Có thể giải thích các thuật toán đồng thuận như Raft hoặc Paxos, PBFT\n• Có kiến thức và hiểu biết tốt về Javascript, Python, Java, Node.JS.  \n• Hiểu biết về công nghệ blockchain, đặc biệt là Ethereum, Bitcoin, EOS\n• Hiểu biết về Tài chính phi tập trung (Defi), Nền tảng trao đổi tiền điện tử\n• Có kinh nghiệm phát triển các hợp đồng thông minh Ethereum được viết bằng các ngôn ngữ lập trình khác nhau như Pathon, Javascript và Solidity\n• Có kinh nghiệm trong việc phát triển các dapp giao tiếp với chuỗi khối Ethereum\n• Có kinh nghiệm làm việc với Crypto Exchange là một lợi thế\n• Năng lực làm việc nhóm, tinh thần trách nhiệm, có tính chủ động và giao tiếp', ""Why You'll Love Working Here Ứng viên được làm việc trong môi trường Startup năng động, sáng tạo, nhiều cơ hội để phát triển bản thân\nCó cơ hội tham gia các cuộc thi khởi nghiệp, Hackathon, gặp gỡ giao lưu với các quỹ đầu tư trong nước và quốc tế.\nĐược hưởng các chính sách phúc lợi theo quy định của công ty. \nĐược hưởng đầy đủ các chính sách BHXH, BHYT, BHTN.\nĐược hưởng lương tháng 13\nDu lịch hằng năm cùng công ty, các hoạt động teambuilding.\nPhỏng vấn online trong thời gian dịch bệnh""]","12B Nguyễn Hữu Cảnh, Phường 19, Binh Thanh, Ho Chi Minh See map",CATBACK.VN,Catback.vn,"Product
1-50
Monday - Friday
Vietnam
No OT",Sign in to view,16 days ago
Python/Django/Golang Devs ($900 - 2000),"['Top 3 Reasons To Join Us Opportunity to be trained and work in EU & Asia\nAttractive salary and bonuses (13th month + bonus)\nPremium healthcare package, Free language courses', ""Job Description About the project:\nOur Hanoi agency is currently looking for a 'jack-of-all-trades' type of person or professionals that can take on the Python Developers/ Technical Leader/ Scrum Master role(s).\n\nYou will join an Agile-driven team to produce and implement functional software solutions. \nAbout Pentalog:\nAs a leading European Software Services company operating internationally in France, Romania, Germany, Poland, Moldova, UK, Vietnam, Mexico, and the USA, we employ over 1,200 engineers and IT experts who work in a very dynamic, multicultural working environment.\nAt Pentalog, your talents & ambitions are recognized and rewarded; we offer plenty of opportunities to develop as an individual, as well as a professional, and we reward our collaborators who understand the importance of self-improvement."", 'Your Skills and Experience Job requirements:\nFor the Python Developer role:\n2+ years experience coding in Python;\nSolid experience in working with Python 3.8 and Django 2;\nGood understanding of MySQL, Linux, Docker, NGINX, RESTful APIs, Git;\nKnowledge of Sentry, Celery Flower, Jenkins CI is an advantage;\nGood teamwork skills, high collaboration, and continuous learning.\nAbility to communicate clearly in English.\nFor the Technical leader/Scrum Master role: \nSolid experience with 5+ years experience in Python and Golang;\nExperience in working with Agile/Scrum methodology;\nGood management skills, communication, and problem-solving skills;\nExcellent command of the English language.\nExtra skills:\nFrench is a definite plus.\n ', ""Why You'll Love Working Here Benefits:\nDevelopment of your career within an international Company;\nOpportunity to be trained and work in Europe & Asia;\nThe chance to learn and get training on trending technologies/ frameworks from professional teams;\nPaid annual leave: 26 days (11 holidays +15 vacation days);\nAttractive salary and bonuses (including annual bonus + Tet bonus);\nSocial/ Medical Insurance in accordance with Vietnamese Laws;\nAttractive GINET healthcare in addition to basic insurances regulated by the Labor Code;\nFree English and French language courses held at the Company;\nSummer Holiday, Noel party: Annual; Team building: quarterly\nActivities: company events, parties, football club, game club, ping pong club, dancing club, etc;\nRelaxation with all-day, free tea & coffee;\nWorking schedule – 8h/day (from Monday until Friday).""]","Intracom Building, 82 Dich Vong Hau , Cau Giay, Ha Noi See map",Pentalog Vietnam,An IT company providing IT outsourcing services in offshore and nearshore locations,"Outsourcing
1000+
Monday - Friday
France
No OT",Sign in to view,17 days ago
"Software Developer (Java, Python, PHP)","['Job Description Phát triển Web App and Decentralized App (Dapp).\nLàm việc với Project Manager và Business Team để định hướng sản phẩm và dự án.\nHọc hỏi và áp dụng các công nghệ ( (Blockchain, Solidity, NFT, etc.) và quy trình phát triển mới.', 'Your Skills and Experience Có kinh nghiệm sử dụng Javascript hoặc một trong các ngôn ngữ lập trình bậc cao như Java, Python, PHP, C++, v.v. Biết React/Vue.js là một lợi thế.\nKỹ năng giải quyết vấn đề tốt.\nHam học hỏi và cập nhật công nghệ mới.', ""Why You'll Love Working Here Mức lương: $500 - $1000/tháng.\nThưởng ký hợp đồng, lương tháng 13, thưởng năng lực.\nTối thiểu 14 ngày nghỉ phép, nghỉ T7 & CN.\nGiờ làm việc linh hoạt.\nHỗ trợ kinh phí học tập và thi các chứng chỉ chuyên môn.""]","Tầng 6, toà nhà Sannam, số 78 phố Duy Tân, phường Dịch Vọng Hậu, Cau Giay, Ha Noi See map","TEQIE.,JSC","TEQIE.,JSC","Product
1-50
Monday - Friday
Vietnam
No OT",Sign in to view,17 days ago
"Python Developer (PHP, Django, Laravel)","['Top 3 Reasons To Join Us Full insurance benefit.\n13th salary + year end bonus.\nOpportunity onsite in Japan,UK', 'Job Description We are looking 03 Python Developer - to be responsible for innovative program design, coding and layout of application, IT system in various business automation systems. \nYour main responsibilities: \nParticipate in projects developing application for clients.\nWork with project members, responsible for the design/code review, development, and implementation & testing of software applications in Linux environment.\nImplement task lists, estimate deliver assignments as functional specifications, quality standards and project schedules.\nCreate and maintain software documentations.\nConsistently delivers high-quality services and meet customer requirements.\nOther assignments from Department Manager.', 'Your Skills and Experience At least 1+ years programming in Python and/or PHP technologies\nSolid experience with web application development using Python – Django and/or PHP – Laravel.\nStrong expertise in frontend web application development, especially HTML, CSS, JavaScript’s and popular JS frameworks, especially VueJS\nStrong experience in working with DBMS: mySQL\nStrong experience in working with Linux system: CentOS, Ubuntu\nExperience in developing unit tests to ensure and maintain code quality.\nExperience in working with message broker (RabbitMQ, ActiveMQ)\nWillingness to learn new programming languages and frameworks.\nPassion for code quality and improvement.\nMust be able to work independently and produce elegant, easily maintainable code.\nA commitment to quality and a through approach to work.\nGood teamwork and reliability.\nIntermediate English skills.\nLeadership is plus.', ""Why You'll Love Working Here Attractive income package, commit 13th salary, performance project bonus and at year end.\nOther allowances: transportation allowance, lunch allowance, working on-site allowance, etc.\n17 Leave day (12 Annual leave, 5 sick leave).\nAnnual Company trip: Summer Vacation with your family and colleagues.\nAnnual health check-up in international standard clinic.\nPluralsight Premium account for self-training.\nMonthly Happy Hours.\nYoung, dynamic, open, friendly working environment with many activity clubs (Guitar club, football, badminton, table tennis, chess, …""]","19A Cong Hoa Str, Floor 5 The Scetpa Building, Tan Binh, Ho Chi Minh See map",Cloud Nine Solutions,"An IT Company provides software development, maintenance & outsourcing service from VN to world wide","Outsourcing
51-150
Monday - Friday
Vietnam
No OT",Sign in to view,19 days ago
Sr Software Engineer (.Net/Java/Python),"['Top 3 Reasons To Join Us Attractive Salary and Benefits\nAmazing Clients\nProduct driven company', ""Job Description Orange logic is a US software company based in California, with international offices in France and Vietnam. \nThe company's flagship product is a web-based application designed to manage large-scale media libraries (photos, videos, audio files, documents…). As a direct result of 15+ years of independent R&D, Cortex is the most flexible DAM on the market and the solution chosen by Airbnb, The BBC, United Nations & Reuters to manage their large digital assets libraries.\nWith no external investors to please, Orange Logic has the rare freedom to pursue its unique product vision focused on users while growing at a fast pace.\nAs a part of our happy team, you will have the opportunity to focus on the aspects of the job that you enjoy the most. Specifically, you will: \nDeveloping scalable new features for our software product that exceeds our customer’s needs\nBuilding architecture for our platform to ensure optimal performance\nObtaining requirement feedback from internal teams/clients to maintain/support the product development\nWrite the Unit Tests for robust development\nPerforming code reviews on other team member’s work\nTaking ownership of projects and having the opportunity to further your knowledge by exploring machine learning, security, DevOps, and more"", 'Your Skills and Experience To be a successful candidate for this role, you should have:\nA Bachelor’s Degree in any relevant major (e.g. Information Technology, Computer Science, etc.)\nProficiency in English (both verbal and written)\n3+ years’ practical experience on a web-based application\nProficiency with any backend programming languages (e.g. C#, Java, Python, JavaScript, etc)\nA strong fundamental understanding of software development\nAn understanding of complex algorithms and data structures, as well as a passion for intellectual challenges\nStrong self-discipline for delivering well-tested, complete features/modules under a tight schedule and the capability for rational thinking\nExperience with the database management tool SQL is a plus, but not mandatory', ""Why You'll Love Working Here As a full-time employee, you are eligible for our benefits program: \nVery attractive salary package depending on the profile\nMonthly performance bonus (up to 2K$ / month for top performers)\n18 days of annual leaves (cashback if not used)\n13th-month salary\nAnd also: \nMultiple allowances (lunch, gym, parking, birthday/Tet/wedding voucher... )\nFull social and unemployment insurances\nPremium healthcare insurance\nMonthly team-building & special celebrations on Autumn Festival, Halloween, Christmas, Tet, ...\nHappy hours every day with free snacks, soft drinks, fruit, and coffee""]","Unit 1209 - 1203, 12th Floor, Saigon Trade Center Building, 37 Ton Duc Thang, District 1, Ho Chi Minh City, District 1, Ho Chi Minh See map",Orange Logic,Orange Logic,"Product
1-50
Monday - Friday
United States
No OT",Sign in to view,19 days ago
"Senior Cloud Engineer (Python, AWS)","['Top 3 Reasons To Join Us Công ty hàng đầu\nCông việc tốt\nCơ hội thăng tiến và phát triển', 'Job Description Mục Tiêu:\nThiết kế, triển khai và đánh giá các biện pháp sử dụng nền tảng đám mây, đảm bảo giải pháp đưa ra phù hợp với luật và chính sách bảo mật của TCB\nTrách nhiệm chính\n1. Quản lý và điều hành công việc:\n- Phân tích nhu cầu của các đơn vị và giúp họ lựa chọn công nghệ đám mây phù hợp.\n- Thiết kế cho các đơn vị/ dự án trong ngân hàng về các giải pháp công nghệ dựa vào công nghệ đám mây.\n- Làm việc với đối tác để triển khai các giải pháp đám mây\n- Cân nhắc hiệu quả những rủi ro tiềm ẩn của các giải pháp công nghệ đám mây\n- Hỗ trợ triển khai các giải pháp đám mây một cách an toàn và bảo mật\n- Thực hiện kiểm tra đánh giá hiệu quả của công nghệ đám mây vào trong các giải pháp công nghệ\n- Thông qua việc đánh giá liên tục các mối đe dọa và lỗ hổng bảo mật trên đám mây , đưa ra các đề xuất, cải tiến và nâng cao khi cần thiết\n2. Công tác quản trị rủi ro và tuân thủ:\n- Nhận biết các rủi ro và phối hợp với các đơn vị liên quan để đề xuất phương pháp đo lường và giảm thiểu các rủi ro trong hoạt động.\n- Đảm bảo các nhóm trong bộ phận hoàn thành những cam kết về chất lượng phục vụ, tuân thủ các quy định, chính sách của Ngân hàng', 'Your Skills and Experience - Tốt nghiệp Đại học trở lên, chuyên ngành Công nghệ thông tin\n- Có kinh nghiệm từ 6 năm làm việc trở lên ở vị trí tương đương\n- Có kinh nghiệm với cloud (aws/gcp), có kinh nghiệm với hệ thống lớn\n- Có kinh nghiệm với container/microservice/container orchestration/kubernetes (k8s)\n- Có kinh nghiệm với configuration management (ansible/puppet), infrastructure as code (terraform/cloudformation), GitOps model\n- Quen thuộc với 1 hoặc nhiều ngôn ngữ script (bash/ python). Golang là điểm cộng', ""Why You'll Love Working Here WHY BECOME IT/DATA EXPERTS AT TECHCOMBANK?\nInvesting over 300 million USD to develop large-scale IT projects, Techcombank is one of the leading bank in Technology trends in Vietnam\nYou will grow with Techcombank by having the opportunity to learn from top experts from across the world\nTechcombank provides a rewarding remuneration structure that commensurate with your achievement and contribution\nTechcombank is the Top 2 Best place to work in the banking industry where you can experience various exciting activities throughout the year: Company anniversary, Team building, Active Saturday Off, Year End Party, etc.""]","17th Floor, Lim Tower, 9-11 Ton Duc Thang Blvd, District 1, Ho Chi Minh See map",Techcombank,Techcombank- The leading commercial bank in Vietnam,"Product
1000+
Monday - Friday
Vietnam
No OT",Sign in to view,19 days ago
Senior/Lead Data Engineer (Python/Java),"['Top 3 Reasons To Join Us Attractive packages & bonus\nOne of the top Fintech Company\nMonday-Friday (5 working days)', 'Job Description About the team\nWith AI first vision, MoMo data team members will be increased to more than 200 members with various data demands, building a platform to make their life of data easy is the Data Platform missions.\n Responsibilities\nDevelop data pipelines to feed data to our hungry Data Consumers (Data Analysts, Machine learning Engineers, Data Scientists) with the high standard requirements.\nMonitor and maintain the data platform ecosystem to ensure the committed SLA of data with the Data Consumers.\nDevelop services/tools to enable the data discovery capacities in MOMO.\nDevelop services/tools to enable the data observability capacities in MOMO which make sure the data is high quality.\nCooperate with data stakeholders to define data models which are suitable for their needs. (required for lead)\nInvolvement in the design phase of data lake, data warehouse => lead the design phase of data lake ,data warehouse who will cooperate with data stakeholders to provide the best solutions  (required for lead)\nDesign and launch the data quality solutions for data lake, data warehouse (required for lead)\nManage a small team of 3-4 data engineers with clear roadmap development (required for lead)', 'Your Skills and Experience Love of data. You run “SELECT COUNT(SHEEP) FROM BACKYARD” during your sleep!\nAt least 2 years as a Data Engineer/Software Engineer, with fluency and experience in either backend languages such as Java, Go, Python, Kotlin…\nExperienced working with Spark, Docker.\nStrong foundation & engineering skills: OOP, Functional programming, Data Structures\nExperienced working with Database systems (RDBMS, NoSQL): you have to read and understand a bunch of sql from our data consumers to help them to find solutions for their problems.\nProblem solving skills.\nExperienced working with cloud services such as GCP, AWS, Azure is a plus.(required for lead)\nAt least 1 years as team lead position (required for lead)\nStrong collaboration skills. You reach out to help other team members  (required for lead)If you are looking for a place to grow your career and impact millions of people, MoMo might be just the right place for you.', ""Why You'll Love Working Here We are passion with new technologies, not follow the old-track of outsourcing. We love our product and ready to sacrifice everything for it! You often argue with your boss? Don’t worry, here in M_Service, you will get salary increase if you win your boss in argument. We love objection!!! You hate company trip in hotel, resort? We only conquer difficult and hottest road in team building. Do you want to join?\nWhat you will get:\nCompetitive compensation package.\nPerformance-based bonus.\nInsurance package.\nChance to work with smart people with international experience.\nOur benefits:\nAttractive compensation & benefits.\n13th month salary bonus and yearly performance bonus.\n14 paid days off per year\nPremium health care insurance\nGreat allowances (lunch, parking, birthday, happy hours....)\nSalary review  at least one time per year based on employee's performance and contribution.\nOuting/team-building activities (company trip , soccer sport, english club, running club,..).\nOther benefits as per stated in Vietnamese Labor Law\nWork with experienced & strong team.\nFriendly, dynamic & flexible working environments.""]","M Floor, PetroLand Building, 12 Tan Trao, District 7, Ho Chi Minh See map",M_Service (MoMo),MoMo is Vietnam’s leading mobile e-wallet and over-the-counter (OTC) remittance and payment platform,"Product
501-1000
Monday - Friday
Vietnam
Extra days off for OT",Sign in to view,20 days ago
